"","var1","var25","es25","ticker","period","date"
"19453",-0.0155513613946754,-0.0131021282690566,-0.015627936169412,"TWSE","p4",2018-11-28
"19454",-0.0178970677069197,-0.0150784018700987,-0.0179851927201145,"TWSE","p4",2018-11-29
"19455",-0.0164574868584136,-0.013865545165652,-0.0165385233874306,"TWSE","p4",2018-11-30
"19456",-0.0152328322462991,-0.0128337652843929,-0.0153078385861466,"TWSE","p4",2018-12-03
"19457",-0.0281361173042764,-0.0237048711400966,-0.0282746593129056,"TWSE","p4",2018-12-04
"19458",-0.025924745220889,-0.0218417750450453,-0.0260523984516906,"TWSE","p4",2018-12-05
"19459",-0.028663835558089,-0.0241494773759046,-0.0288049760470303,"TWSE","p4",2018-12-06
"19460",-0.0352643469176114,-0.0297104533110043,-0.0354379882698325,"TWSE","p4",2018-12-07
"19461",-0.0325906129828872,-0.0274578141959438,-0.0327510888913531,"TWSE","p4",2018-12-10
"19462",-0.0314928119393288,-0.0265329093132413,-0.0316478822845464,"TWSE","p4",2018-12-11
"19463",-0.0289640447850526,-0.0244024057015609,-0.0291066635017416,"TWSE","p4",2018-12-12
"19464",-0.0283878935018541,-0.0239169943074541,-0.0285276752543955,"TWSE","p4",2018-12-13
"19465",-0.0259344241357462,-0.0218499295969681,-0.0260621250254444,"TWSE","p4",2018-12-14
"19466",-0.0249503524423069,-0.0210208424690847,-0.0250732077711351,"TWSE","p4",2018-12-17
"19467",-0.0225403122518264,-0.0189903671359046,-0.0226513005627126,"TWSE","p4",2018-12-18
"19468",-0.0216210526221698,-0.0182158846147505,-0.0217275145062514,"TWSE","p4",2018-12-19
"19469",-0.0206590875438229,-0.0174054224611818,-0.0207608127198242,"TWSE","p4",2018-12-20
"19470",-0.0219136177955485,-0.0184623727730142,-0.0220215202681213,"TWSE","p4",2018-12-21
"19471",-0.0198648307092715,-0.0167362556493018,-0.0199626449711961,"TWSE","p4",2018-12-24
"19472",-0.018557094457926,-0.015634478919125,-0.0186484694373776,"TWSE","p4",2018-12-25
"19473",-0.0206756957035175,-0.0174194149492417,-0.0207775026579595,"TWSE","p4",2018-12-26
"19474",-0.0195167575241721,-0.0164430016117645,-0.0196128578766155,"TWSE","p4",2018-12-27
"19475",-0.0245976500990484,-0.0207236883341578,-0.0247187687244589,"TWSE","p4",2018-12-28
"19476",-0.0239310570353685,-0.020162079121823,-0.024048893362053,"TWSE","p4",2019-01-02
"19477",-0.028173839579475,-0.0237366524147844,-0.028312567332275,"TWSE","p4",2019-01-03
"19478",-0.0261870819714226,-0.0220627955504498,-0.0263160269462116,"TWSE","p4",2019-01-04
"19479",-0.0264156878403807,-0.0222553975575752,-0.0265457584685755,"TWSE","p4",2019-01-07
"19480",-0.0325823042469115,-0.0274508140290938,-0.0327427392432303,"TWSE","p4",2019-01-08
"19481",-0.0293312656085676,-0.0247117917553381,-0.0294756925175509,"TWSE","p4",2019-01-09
"19482",-0.0321730661705869,-0.0271060281526353,-0.0323314860820065,"TWSE","p4",2019-01-10
"19483",-0.0289450694634371,-0.0243864188634029,-0.0290875947457997,"TWSE","p4",2019-01-11
"19484",-0.0263130347313556,-0.0221689116115844,-0.0264425998964916,"TWSE","p4",2019-01-14
"19485",-0.0242330678381844,-0.0204165252874487,-0.0243523912635613,"TWSE","p4",2019-01-15
"19486",-0.0241924682341394,-0.0203823198435412,-0.0243115917474021,"TWSE","p4",2019-01-16
"19487",-0.0222461308009335,-0.0187425172527879,-0.0223556705647915,"TWSE","p4",2019-01-17
"19488",-0.0203720171827517,-0.0171635637198444,-0.0204723288266721,"TWSE","p4",2019-01-18
"19489",-0.0190904531215762,-0.0160838372387735,-0.0191844543546712,"TWSE","p4",2019-01-21
"19490",-0.0182418921074647,-0.0153689187844434,-0.0183317150331526,"TWSE","p4",2019-01-22
"19491",-0.0166899393581064,-0.0140613879854633,-0.0167721204813071,"TWSE","p4",2019-01-23
"19492",-0.0161573080382349,-0.0136126424579198,-0.0162368664892269,"TWSE","p4",2019-01-24
"19493",-0.0152455958169896,-0.0128445186799391,-0.0153206650045536,"TWSE","p4",2019-01-25
"19494",-0.0170799001331883,-0.014389932603864,-0.0171640014200165,"TWSE","p4",2019-01-28
"19495",-0.0163401896739589,-0.0137667214860191,-0.016420648632611,"TWSE","p4",2019-01-29
"19496",-0.0172525919292292,-0.0145354266223823,-0.0173375435490312,"TWSE","p4",2019-01-30
"19497",-0.0158726843091926,-0.0133728450207896,-0.0159508412752996,"TWSE","p4",2019-02-11
"19498",-0.0164633318101272,-0.0138704695774211,-0.016544397119638,"TWSE","p4",2019-02-12
"19499",-0.0179246054081322,-0.0151016025715912,-0.0180128660167397,"TWSE","p4",2019-02-13
"19500",-0.0164519932095057,-0.0138609167288979,-0.016533002687841,"TWSE","p4",2019-02-14
"19501",-0.022931252278597,-0.0193197367805462,-0.023044165574938,"NKX","p4",2018-03-22
"19502",-0.0232755885027725,-0.0196098424029629,-0.0233901973078301,"NKX","p4",2018-03-23
"19503",-0.0429436176282808,-0.0361802913727993,-0.0431550716458942,"NKX","p4",2018-03-26
"19504",-0.0407458631460019,-0.0343286681997585,-0.0409464954387426,"NKX","p4",2018-03-27
"19505",-0.0434574877226128,-0.0366132304395921,-0.0436714720323156,"NKX","p4",2018-03-28
"19506",-0.0424351162184694,-0.0357518754594101,-0.0426440663793514,"NKX","p4",2018-03-29
"19507",-0.0401691490639541,-0.0338427826437744,-0.0403669416213303,"NKX","p4",2018-03-30
"19508",-0.0393516329551738,-0.0331540197343788,-0.0395454000699997,"NKX","p4",2018-04-02
"19509",-0.0372051704432601,-0.031345610396953,-0.0373883683944508,"NKX","p4",2018-04-03
"19510",-0.0353195798905868,-0.0297569874682551,-0.0354934932095094,"NKX","p4",2018-04-04
"19511",-0.0331695152295612,-0.0279455432955817,-0.0333328416478963,"NKX","p4",2018-04-05
"19512",-0.0335462590345236,-0.0282629525263182,-0.0337114405362347,"NKX","p4",2018-04-06
"19513",-0.0316908453827397,-0.0266997538428798,-0.0318468908429929,"NKX","p4",2018-04-09
"19514",-0.0299446428536709,-0.0252285662767903,-0.0300920900271301,"NKX","p4",2018-04-10
"19515",-0.0281409917432735,-0.0237089778882686,-0.0282795577536,"NKX","p4",2018-04-11
"19516",-0.0260829825963828,-0.0219750911154562,-0.0262114149867111,"NKX","p4",2018-04-12
"19517",-0.0241954321571078,-0.0203848169689006,-0.0243145702647027,"NKX","p4",2018-04-13
"19518",-0.0225900736889029,-0.0190322914867625,-0.0227013070246933,"NKX","p4",2018-04-16
"19519",-0.0206819433323725,-0.0174246786192548,-0.0207837810500873,"NKX","p4",2018-04-17
"19520",-0.0193279611957562,-0.0162839394146452,-0.0194231319166417,"NKX","p4",2018-04-18
"19521",-0.0226019317302141,-0.0190422819676173,-0.0227132234549017,"NKX","p4",2018-04-19
"19522",-0.0212256862689843,-0.0178827857598503,-0.0213302013724166,"NKX","p4",2018-04-20
"19523",-0.0200403712104655,-0.0168841497213826,-0.0201390498323645,"NKX","p4",2018-04-23
"19524",-0.0192479866204317,-0.0162165602883057,-0.0193427635471706,"NKX","p4",2018-04-24
"19525",-0.0199608782533242,-0.0168171763616542,-0.0200591654525604,"NKX","p4",2018-04-25
"19526",-0.0191045789974361,-0.0160957383857362,-0.0191986497862268,"NKX","p4",2018-04-26
"19527",-0.0187565351892246,-0.0158025090984278,-0.0188488922131857,"NKX","p4",2018-04-27
"19528",-0.018970388947437,-0.0159826823514188,-0.0190637989855327,"NKX","p4",2018-05-01
"19529",-0.0181602621182952,-0.0153001449606246,-0.0182496830985923,"NKX","p4",2018-05-02
"19530",-0.0175624266249593,-0.0147964644712648,-0.0176489038682375,"NKX","p4",2018-05-07
"19531",-0.0170092140876201,-0.0143303791273314,-0.0170929673169453,"NKX","p4",2018-05-08
"19532",-0.0164721907121758,-0.013877933262948,-0.016553299642847,"NKX","p4",2018-05-09
"19533",-0.0166029903726889,-0.0139881328709501,-0.0166847433598054,"NKX","p4",2018-05-10
"19534",-0.0164667170520007,-0.0138733216668379,-0.0165477990304145,"NKX","p4",2018-05-11
"19535",-0.0189234418749629,-0.0159431291219747,-0.0190166207460624,"NKX","p4",2018-05-14
"19536",-0.0186197240810763,-0.0156872448047046,-0.0187114074482736,"NKX","p4",2018-05-15
"19537",-0.0179611477207333,-0.0151323897197255,-0.0180495882633855,"NKX","p4",2018-05-16
"19538",-0.0175734055507434,-0.0148057142912791,-0.0176599368541612,"NKX","p4",2018-05-17
"19539",-0.0175249700145035,-0.0147649070209386,-0.017611262821742,"NKX","p4",2018-05-18
"19540",-0.0172161339568189,-0.0145047105314352,-0.0173009060578666,"NKX","p4",2018-05-21
"19541",-0.0168013816736985,-0.0141552788980614,-0.0168841115379385,"NKX","p4",2018-05-22
"19542",-0.0163037810983288,-0.0137360470121969,-0.0163840607814559,"NKX","p4",2018-05-23
"19543",-0.01908018858649,-0.0160751892978049,-0.0191741392770991,"NKX","p4",2018-05-24
"19544",-0.0207510526255622,-0.0174829036711313,-0.0208532306368644,"NKX","p4",2018-05-25
"19545",-0.0196241447237862,-0.0165334760614343,-0.0197207738499113,"NKX","p4",2018-05-28
"19546",-0.018628602719878,-0.0156947251185808,-0.0187203298054193,"NKX","p4",2018-05-29
"19547",-0.0184375760032017,-0.0155337838041074,-0.0185283624747719,"NKX","p4",2018-05-30
"19548",-0.0222272367889048,-0.0187265989185125,-0.022336683518804,"NKX","p4",2018-05-31
"19549",-0.0220651533098176,-0.0185900424795359,-0.0221738019420078,"NKX","p4",2018-06-01
"19550",-0.0207587049034957,-0.0174893507675939,-0.0208609205945511,"NKX","p4",2018-06-04
"19551",-0.0229404203164702,-0.0193274609151182,-0.0230533787561538,"NKX","p4",2018-06-05
"19552",-0.021653786025828,-0.0182434627310663,-0.0217604090889181,"NKX","p4",2018-06-06
"19553",-0.0207614724534095,-0.0174916824473125,-0.0208637017718577,"NKX","p4",2018-06-07
"19554",-0.0209917379785451,-0.0176856827261114,-0.0210951011225324,"NKX","p4",2018-06-08
"19555",-0.0204339184729355,-0.0172157159799214,-0.0205345349182961,"NKX","p4",2018-06-11
"19556",-0.0198205277613697,-0.0166989301128826,-0.0199181238759457,"NKX","p4",2018-06-12
"19557",-0.0190544762876543,-0.0160535265102915,-0.0191483003711169,"NKX","p4",2018-06-13
"19558",-0.0184924015180742,-0.0155799746751216,-0.0185834579500255,"NKX","p4",2018-06-14
"19559",-0.01981943204957,-0.0166980069682021,-0.0199170227688702,"NKX","p4",2018-06-15
"19560",-0.0192650351833625,-0.0162309238191023,-0.019359896057084,"NKX","p4",2018-06-18
"19561",-0.0194265354539291,-0.016366988900914,-0.0195221915536456,"NKX","p4",2018-06-19
"19562",-0.0240855411437788,-0.0202922330390624,-0.024204138148934,"NKX","p4",2018-06-20
"19563",-0.0249251684221946,-0.0209996247600065,-0.0250478997451163,"NKX","p4",2018-06-21
"19564",-0.0237415431155529,-0.0200024123490447,-0.0238584462772655,"NKX","p4",2018-06-22
"19565",-0.0232377296631629,-0.0195779460718254,-0.0233521520516077,"NKX","p4",2018-06-25
"19566",-0.0231706691547339,-0.0195214471351134,-0.0232847613377905,"NKX","p4",2018-06-26
"19567",-0.0214729557405267,-0.0180911119797193,-0.0215786883967894,"NKX","p4",2018-06-27
"19568",-0.0202446592742458,-0.0170562638114328,-0.0203443438088792,"NKX","p4",2018-06-28
"19569",-0.0183779594366229,-0.0154835564392837,-0.0184684523567129,"NKX","p4",2018-06-29
"19570",-0.0175476670688026,-0.0147840294443207,-0.0176340716361485,"NKX","p4",2018-07-02
"19571",-0.0350858387201846,-0.0295600589345631,-0.0352586010995197,"NKX","p4",2018-07-03
"19572",-0.0261619764754094,-0.0220416439984618,-0.026290797830944,"NKX","p4",2018-07-04
"19573",-0.0220208769216947,-0.0185527393199118,-0.0221293075373165,"NKX","p4",2018-07-05
"19574",-0.0212337014349176,-0.0178895385919331,-0.0213382560049606,"NKX","p4",2018-07-06
"19575",-0.0229374663066338,-0.0193249721416402,-0.0230504102007973,"NKX","p4",2018-07-09
"19576",-0.0242539318272981,-0.020434103340883,-0.0243733579867846,"NKX","p4",2018-07-10
"19577",-0.0222523252824583,-0.018747736145812,-0.022361895547892,"NKX","p4",2018-07-11
"19578",-0.023961280572952,-0.0201875426588159,-0.0240792657200854,"NKX","p4",2018-07-12
"19579",-0.0244914019992456,-0.0206341735838649,-0.0246119974598924,"NKX","p4",2018-07-13
"19580",-0.0293665385362834,-0.0247415094380302,-0.0295111391288707,"NKX","p4",2018-07-17
"19581",-0.0245322367822924,-0.0206685771676888,-0.0246530333130729,"NKX","p4",2018-07-18
"19582",-0.0216972239120525,-0.0182800594471098,-0.0218040608629347,"NKX","p4",2018-07-19
"19583",-0.0195191659618535,-0.0164450307369728,-0.0196152781734241,"NKX","p4",2018-07-20
"19584",-0.0186671789717119,-0.0157272258744207,-0.0187590960063977,"NKX","p4",2018-07-23
"19585",-0.0229178881899791,-0.0193084774445416,-0.0230307356816583,"NKX","p4",2018-07-24
"19586",-0.0209709557261766,-0.0176681735364436,-0.0210742165385254,"NKX","p4",2018-07-25
"19587",-0.0198511893752228,-0.0167247627321269,-0.0199489364673316,"NKX","p4",2018-07-26
"19588",-0.0186632896168877,-0.0157239490663975,-0.0187551875004226,"NKX","p4",2018-07-27
"19589",-0.0189250155294699,-0.0159444549366528,-0.0190182021492312,"NKX","p4",2018-07-30
"19590",-0.0197435968304253,-0.0166341152777365,-0.0198408141377343,"NKX","p4",2018-07-31
"19591",-0.0185406180802331,-0.0156205974583022,-0.0186319119301373,"NKX","p4",2018-08-01
"19592",-0.0200538166797146,-0.0168954776211252,-0.0201525615069929,"NKX","p4",2018-08-02
"19593",-0.0216791592292596,-0.0182648398283841,-0.0217859072297934,"NKX","p4",2018-08-03
"19594",-0.0195766904457482,-0.0164934955078357,-0.0196730859074011,"NKX","p4",2018-08-06
"19595",-0.0184089921446501,-0.0155097017079061,-0.0184996378695374,"NKX","p4",2018-08-07
"19596",-0.0192314486201884,-0.0162026269100629,-0.019326144113951,"NKX","p4",2018-08-08
"19597",-0.018240957508993,-0.015368131378843,-0.0183307758327257,"NKX","p4",2018-08-09
"19598",-0.0178174292150808,-0.0150113058963928,-0.0179051620890012,"NKX","p4",2018-08-10
"19599",-0.0225031615617284,-0.0189590674255709,-0.0226139669429242,"NKX","p4",2018-08-13
"19600",-0.0293599917512141,-0.0247359937268619,-0.029504560107486,"NKX","p4",2018-08-14
"19601",-0.0342402704903938,-0.028847661921479,-0.034408869298767,"NKX","p4",2018-08-15
"19602",-0.0274480009555176,-0.0231251284129705,-0.0275831546849434,"NKX","p4",2018-08-16
"19603",-0.0225209267303355,-0.0189740347015479,-0.0226318195870745,"NKX","p4",2018-08-17
"19604",-0.0199926609651616,-0.0168439535136131,-0.0200911046622078,"NKX","p4",2018-08-20
"19605",-0.0188074828991384,-0.0158454328922593,-0.0189000907892012,"NKX","p4",2018-08-21
"19606",-0.0179601506663083,-0.0151315496945576,-0.0180485862994728,"NKX","p4",2018-08-22
"19607",-0.0189258951473731,-0.0159451960207485,-0.0190190860983657,"NKX","p4",2018-08-23
"19608",-0.0181151097774223,-0.0152621038048215,-0.0182043084279668,"NKX","p4",2018-08-24
"19609",-0.0199636857002055,-0.0168195416548407,-0.0200619867232869,"NKX","p4",2018-08-27
"19610",-0.0208403513687225,-0.0175581384726036,-0.0209429690862966,"NKX","p4",2018-08-28
"19611",-0.0188115614581274,-0.0158488691060846,-0.0189041894309808,"NKX","p4",2018-08-29
"19612",-0.0179214078924578,-0.0150989086427804,-0.0180096527565247,"NKX","p4",2018-08-30
"19613",-0.0174644215712769,-0.0147138945436697,-0.0175504162384823,"NKX","p4",2018-08-31
"19614",-0.0172067229273252,-0.0144967816747621,-0.0172914486885416,"NKX","p4",2018-09-03
"19615",-0.018784753150923,-0.0158262829240293,-0.0188772491198938,"NKX","p4",2018-09-04
"19616",-0.017766546726667,-0.0149684370521208,-0.0178540290556359,"NKX","p4",2018-09-05
"19617",-0.0181903103176303,-0.0153254607739448,-0.0182798792550121,"NKX","p4",2018-09-06
"19618",-0.0180413013672838,-0.015199919714797,-0.018130136585828,"NKX","p4",2018-09-07
"19619",-0.0195588116745091,-0.0164784325208649,-0.0196551191012405,"NKX","p4",2018-09-10
"19620",-0.0183889365165622,-0.0154928047041612,-0.0184794834877029,"NKX","p4",2018-09-11
"19621",-0.0227830832957398,-0.0191949033997493,-0.0228952670092361,"NKX","p4",2018-09-12
"19622",-0.0199559470832153,-0.0168130218171328,-0.0200542100014108,"NKX","p4",2018-09-13
"19623",-0.0211845531604332,-0.0178481308347499,-0.0212888657247796,"NKX","p4",2018-09-14
"19624",-0.0231325467703942,-0.0194893287657394,-0.0232464512391459,"NKX","p4",2018-09-18
"19625",-0.0253532023503652,-0.0213602462701155,-0.0254780413088049,"NKX","p4",2018-09-19
"19626",-0.0242914016360709,-0.0204656719108814,-0.0244110122965855,"NKX","p4",2018-09-20
"19627",-0.0205872301150482,-0.0173448820862913,-0.0206886014656651,"NKX","p4",2018-09-21
"19628",-0.0207197050739936,-0.0174564931446733,-0.0208217287302115,"NKX","p4",2018-09-25
"19629",-0.0189469094158566,-0.015962900685579,-0.0190402038409332,"NKX","p4",2018-09-26
"19630",-0.0183036602943308,-0.0154209589040656,-0.0183937873660593,"NKX","p4",2018-09-27
"19631",-0.0207361524418683,-0.017470350164526,-0.0208382570847894,"NKX","p4",2018-09-28
"19632",-0.02411744010445,-0.0203191081314583,-0.0242361941798234,"NKX","p4",2018-10-01
"19633",-0.0211687847128055,-0.0178348458098457,-0.0212730196334463,"NKX","p4",2018-10-02
"19634",-0.0187969957576897,-0.0158365974039088,-0.0188895520091548,"NKX","p4",2018-10-03
"19635",-0.0191939801818638,-0.0161710594946765,-0.0192884911813464,"NKX","p4",2018-10-04
"19636",-0.0189336527883103,-0.0159517318862618,-0.0190268819378627,"NKX","p4",2018-10-05
"19637",-0.0199498808089426,-0.0168079109395948,-0.0200481138568537,"NKX","p4",2018-10-09
"19638",-0.0237462629038783,-0.0200063888029688,-0.0238631893057896,"NKX","p4",2018-10-10
"19639",-0.0200821312425498,-0.0169193328338447,-0.0201810154905009,"NKX","p4",2018-10-11
"19640",-0.0490235241327688,-0.041302654159182,-0.0492649155596665,"NKX","p4",2018-10-12
"19641",-0.0356427262322896,-0.0300292404698551,-0.035818230721123,"NKX","p4",2018-10-15
"19642",-0.0346942642080411,-0.0292301547316581,-0.0348650984777208,"NKX","p4",2018-10-16
"19643",-0.0301261659688959,-0.0253815007420836,-0.0302745069606714,"NKX","p4",2018-10-17
"19644",-0.0280543113642994,-0.0236359490765199,-0.0281924505611576,"NKX","p4",2018-10-18
"19645",-0.0244861352545017,-0.0206297363154197,-0.024606704781741,"NKX","p4",2018-10-19
"19646",-0.0216525851956592,-0.0182424510234415,-0.0217592023458716,"NKX","p4",2018-10-22
"19647",-0.0196830139046998,-0.0165830737487267,-0.0197799329021842,"NKX","p4",2018-10-23
"19648",-0.035323114120339,-0.0297599650809779,-0.0354970448417797,"NKX","p4",2018-10-24
"19649",-0.027796864869162,-0.0234190486447117,-0.0279337364016099,"NKX","p4",2018-10-25
"19650",-0.049155733308952,-0.0414140412937702,-0.0493977757327385,"NKX","p4",2018-10-26
"19651",-0.0373056418806867,-0.0314302582697103,-0.0374893345524033,"NKX","p4",2018-10-29
"19652",-0.0292310634199832,-0.0246273707265707,-0.0293749969342197,"NKX","p4",2018-10-30
"19653",-0.0289966700745436,-0.0244298927309519,-0.029139449437888,"NKX","p4",2018-10-31
"19654",-0.0342490507064237,-0.0288550593134972,-0.0344176927485079,"NKX","p4",2018-11-01
"19655",-0.029874655741481,-0.0251696016564063,-0.0300217582989794,"NKX","p4",2018-11-02
"19656",-0.0380026059820423,-0.0320174552888738,-0.0381897304992229,"NKX","p4",2018-11-05
"19657",-0.0349116853742214,-0.0294133335502455,-0.035083590223923,"NKX","p4",2018-11-06
"19658",-0.0308189173605315,-0.0259651485245141,-0.0309706694544233,"NKX","p4",2018-11-07
"19659",-0.0256352102386664,-0.021597839843542,-0.025761437801613,"NKX","p4",2018-11-08
"19660",-0.0299336250373281,-0.0252192836912144,-0.0300810179591509,"NKX","p4",2018-11-09
"19661",-0.0276969757339796,-0.0233348913655752,-0.027833355413153,"NKX","p4",2018-11-12
"19662",-0.0236550985720182,-0.0199295822302656,-0.0237715760815143,"NKX","p4",2018-11-13
"19663",-0.0306560821856488,-0.0258279587766918,-0.0308070324804877,"NKX","p4",2018-11-14
"19664",-0.0254467904986819,-0.0214390949247502,-0.025572090284389,"NKX","p4",2018-11-15
"19665",-0.0223459640137685,-0.0188266274169645,-0.0224559953555398,"NKX","p4",2018-11-16
"19666",-0.0198603225953643,-0.0167324575325219,-0.0199581146593733,"NKX","p4",2018-11-19
"19667",-0.0265670836558571,-0.0223829495669092,-0.0266978997557937,"NKX","p4",2018-11-20
"19668",-0.0283068714439833,-0.0238487326699096,-0.0284462542445826,"NKX","p4",2018-11-21
"19669",-0.027164683098517,-0.0228864311819611,-0.0272984417731609,"NKX","p4",2018-11-22
"19670",-0.0262278239647607,-0.0220971209583099,-0.0263569695527876,"NKX","p4",2018-11-26
"19671",-0.0255887716874863,-0.0215587150467639,-0.0257147705873914,"NKX","p4",2018-11-27
"19672",-0.0247787827760561,-0.0208762938525843,-0.0249007932972683,"NKX","p4",2018-11-28
"19673",-0.0247729441087126,-0.0208713747354399,-0.0248949258803752,"NKX","p4",2018-11-29
"19674",-0.0238145302138246,-0.0200639044782078,-0.0239317927634048,"NKX","p4",2018-11-30
"19675",-0.0229313287353159,-0.0193198011958544,-0.0230442424081291,"NKX","p4",2018-12-03
"19676",-0.0228574544507822,-0.0192575616062017,-0.02297000436723,"NKX","p4",2018-12-04
"19677",-0.0269973275463753,-0.0227454329854013,-0.0271302621636662,"NKX","p4",2018-12-05
"19678",-0.0261271092189029,-0.0220122680965362,-0.0262557588883551,"NKX","p4",2018-12-06
"19679",-0.0277664648375701,-0.0233934364103104,-0.0279031866805142,"NKX","p4",2018-12-07
"19680",-0.0271269439823041,-0.0228546357186037,-0.0272605168298523,"NKX","p4",2018-12-10
"19681",-0.0291352177809447,-0.0245466201205728,-0.0292786793520482,"NKX","p4",2018-12-11
"19682",-0.0281635492147015,-0.0237279827121278,-0.0283022262978306,"NKX","p4",2018-12-12
"19683",-0.0299306642390026,-0.025216789198388,-0.030078042581879,"NKX","p4",2018-12-13
"19684",-0.0294284334758772,-0.0247936563476919,-0.0295733388386346,"NKX","p4",2018-12-14
"19685",-0.0308440920302157,-0.0259863583557927,-0.0309959680839725,"NKX","p4",2018-12-17
"19686",-0.0299350477719006,-0.0252204823548162,-0.0300824476992567,"NKX","p4",2018-12-18
"19687",-0.0308249776943151,-0.0259702543971493,-0.0309767596292402,"NKX","p4",2018-12-19
"19688",-0.0299474486623654,-0.0252309301897932,-0.0300949096516034,"NKX","p4",2018-12-20
"19689",-0.0336701610883355,-0.0283673408535292,-0.0338359526827337,"NKX","p4",2018-12-21
"19690",-0.0330958920197406,-0.0278835152380909,-0.0332588559180001,"NKX","p4",2018-12-25
"19691",-0.0456880104997134,-0.0384924611249925,-0.0459129778851011,"NKX","p4",2018-12-26
"19692",-0.0439737563841114,-0.0370481903156172,-0.0441902827964285,"NKX","p4",2018-12-27
"19693",-0.0491490658579305,-0.0414084239207123,-0.0493910754512433,"NKX","p4",2018-12-28
"19694",-0.0471072407816474,-0.0396881723380054,-0.0473391964451917,"NKX","p4",2019-01-04
"19695",-0.0475725743852052,-0.0400802190795726,-0.0478068213475602,"NKX","p4",2019-01-07
"19696",-0.048236224538316,-0.040639348869638,-0.0484737393085297,"NKX","p4",2019-01-08
"19697",-0.0465311165281985,-0.0392027837166473,-0.0467602353606892,"NKX","p4",2019-01-09
"19698",-0.0451545918005006,-0.0380430522249722,-0.0453769326366303,"NKX","p4",2019-01-10
"19699",-0.0440050756837108,-0.0370745770395982,-0.0442217563119999,"NKX","p4",2019-01-11
"19700",-0.0425876466163834,-0.0358803833622027,-0.0427973478356817,"NKX","p4",2019-01-15
"19701",-0.041322784881659,-0.0348147287053278,-0.0415262579322491,"NKX","p4",2019-01-16
"19702",-0.0395786106731307,-0.0333452500131573,-0.0397734954243603,"NKX","p4",2019-01-17
"19703",-0.0382067229588897,-0.0321894252370137,-0.0383948525463741,"NKX","p4",2019-01-18
"19704",-0.0374633563535791,-0.0315631337911055,-0.0376478256100543,"NKX","p4",2019-01-21
"19705",-0.0356079597676588,-0.0299999494857738,-0.0357832930667082,"NKX","p4",2019-01-22
"19706",-0.0340030946447123,-0.028647839650388,-0.0341705256011853,"NKX","p4",2019-01-23
"19707",-0.0321644231231705,-0.0270987463261115,-0.0323228004762962,"NKX","p4",2019-01-24
"19708",-0.0304607432393726,-0.0256633843793063,-0.0306107316868575,"NKX","p4",2019-01-25
"19709",-0.0293671618950185,-0.0247420346220253,-0.0295117655570191,"NKX","p4",2019-01-28
"19710",-0.0278210587245387,-0.0234394321332324,-0.0279580493873301,"NKX","p4",2019-01-29
"19711",-0.0255591075168598,-0.0215337227802555,-0.0256849603506344,"NKX","p4",2019-01-30
"19712",-0.0232130787733919,-0.0195571775287038,-0.0233273797810596,"NKX","p4",2019-01-31
"19713",-0.0235497111503685,-0.0198407926071994,-0.023665669733073,"NKX","p4",2019-02-01
"19714",-0.0209085242048932,-0.0176155745530409,-0.0210114776049481,"NKX","p4",2019-02-04
"19715",-0.0197827786988382,-0.0166671262696837,-0.0198801889373428,"NKX","p4",2019-02-05
"19716",-0.0183938643599572,-0.0154969564459035,-0.018484435595758,"NKX","p4",2019-02-06
"19717",-0.0176070001092368,-0.0148340179364297,-0.0176936968319825,"NKX","p4",2019-02-07
"19718",-0.0176519621792952,-0.0148718987877711,-0.0177388802949016,"NKX","p4",2019-02-08
"19719",-0.0237490046834977,-0.0200086987710383,-0.0238659445859091,"NKX","p4",2019-02-12
"19720",-0.0291631569563306,-0.0245701590668005,-0.0293067560997023,"NKX","p4",2019-02-13
"19721",-0.0327341560140556,-0.0275787501808244,-0.0328953387272185,"NKX","p4",2019-02-14
"19722",-0.0279497927799239,-0.0235478914547957,-0.0280874173281381,"NKX","p4",2019-02-15
"19723",-0.0277839039636618,-0.0234081289932396,-0.0279207116767184,"NKX","p4",2019-02-18
"19724",-0.0291165491132874,-0.0245308916404705,-0.0292599187600259,"NKX","p4",2019-02-19
"19725",-0.0277838715095554,-0.0234081016504332,-0.0279206790628082,"NKX","p4",2019-02-20
"19726",-0.0267536986302932,-0.0225401739583908,-0.0268854336208187,"NKX","p4",2019-02-21
"19727",-0.0252660372235718,-0.0212868090550157,-0.025390446981649,"NKX","p4",2019-02-22
"19728",-0.0198811999016968,-0.0167500468058041,-0.0199790947653894,"NKX","p4",2019-02-25
"19729",-0.0192550834348684,-0.0162225394029755,-0.0193498953062628,"NKX","p4",2019-02-26
"19730",-0.0183837201211478,-0.0154884098553704,-0.0184742414068007,"NKX","p4",2019-02-27
"19731",-0.0182081777764328,-0.0153405142301105,-0.0182978346930338,"NKX","p4",2019-02-28
"19732",-0.0192688542958558,-0.0162341414474817,-0.0193637339748557,"NKX","p4",2019-03-01
"19733",-0.0209725667722922,-0.0176695308538075,-0.0210758355174187,"NKX","p4",2019-03-04
"19734",-0.0220020474562104,-0.0185368753665414,-0.0221103853557001,"NKX","p4",2019-03-05
"19735",-0.0205262947342035,-0.0172935436114344,-0.0206273660395097,"NKX","p4",2019-03-06
"19736",-0.0199843607513185,-0.016836960526718,-0.0200827635781804,"NKX","p4",2019-03-07
"19737",-0.0197995719691782,-0.0166812747147277,-0.0198970648976069,"NKX","p4",2019-03-08
